"ELCODE","G_RANK","ELEMENT_SUBNATIONAL_ID","SNAME","SCOMNAME","S_RANK","EO_TRACK_STATUS_DESC"
"IMGASM0060","G3","8010.0","Physella columbiana","Rotund physa","SH","Track all extant and selected historical EOs"
"IMGASL9060","G3G4","8009.0","Physa megalochlamys","Large-mantle physa","S1","Track all extant and selected historical EOs"
"IIHEM34020","G5","7305.0","Acalypta lillianis","Lillian's lace bug","S1?","Track all extant and selected historical EOs"
"ICMAL31020","G3G4","7198.0","Pacifastacus connectens","Snake River pilose crayfish","S1","Track all extant and selected historical EOs"
"ILARAA7020","G1G2","7875.0","Taracus silvestrii","A cave obligate harvestman","S1","Track all extant and selected historical EOs"
"IITRIC7010","G2G3","7852.0","Lepania cascada","A caddisfly","S2S3","Track all extant and selected historical EOs"
"IITRI19390","G3","7780.0","Rhyacophila leechi","A caddisfly","S3","Track all extant and selected historical EOs"
"IMGASG3320","G2","7960.0","Fluminicola sp. 20","Crooked Creek pebblesnail","S2","Track all extant and selected historical EOs"
"IILEP66092","G4T3","7370.0","Polites sonora siris","Sonora skipper","S3?","Track all extant and selected historical EOs"
"IITRI19650","G4G5","7789.0","Rhyacophila kincaidi","Kincaid's free-living caddisfly","S1S2","Track all extant and selected historical EOs"
"IITRIA3190","G1G3","365428.0","Neophylax smithi","A caddisfly","S1S2","Track all extant and selected historical EOs"
"IICOLJB010","G1G2","7255.0","Stygoporus oregonensis","A cave obligate beetle","S1","Track all extant and selected historical EOs"
"IMGASF8010","G1","7936.0","Colligyrus depressus","Harney Basin duskysnail","S2","Track all extant and selected historical EOs"
"IICOL4H010","G3","7233.0","Agonum belleri","Beller's ground beetle","S1","Track all extant and selected historical EOs"
"IIODO14170","G5","7591.0","Aeshna subarctica","Subarctic darner","S2?","Track all extant and selected historical EOs"
"IMGASG3120","G3","7940.0","Fluminicola turbiniformis","Turban pebblesnail","S3","Track all extant and selected historical EOs"
"IILEPK405K","G4G5T1","7524.0","Euphydryas editha taylori","Taylor's checkerspot","S1","Track all extant and selected historical EOs"
"ITUNI83010","G1G2","8049.0","Macromastus umpqua","A cave obligate millipede","S1","Track all extant and selected historical EOs"
"IMGASB2030","G1G2","7912.0","Megomphix lutarius","Umatilla megomphix","S1S2","Track all extant and selected historical EOs"
"IIPLE08040","G1","7697.0","Paracapnia ensicala","Sword snowfly","S1","Track all extant and selected historical EOs"
"IMGASC7033","G4G5T1","7923.0","Monadenia fidelis ssp. 1","Deschutes sideband","S1","Track all extant and selected historical EOs"
"IIHEMA2021","G3T3","7334.0","Vanduzeeina borealis californica","California shield-backed bug","SH","Track all extant and selected historical EOs"
"IMGASG3290","G1","7957.0","Fluminicola sp. 17","Tuscan pebblesnail","S1","Track all extant and selected historical EOs"
"IMGASG3300","G1","7958.0","Fluminicola sp. 18","Wood River pebblesnail","S1","Track all extant and selected historical EOs"
"IITRI19380","G3","7779.0","Rhyacophila chandleri","A caddisfly","S3","Track all extant and selected historical EOs"
"IMGAS59050","G3G4","7891.0","Hemphillia glandulosa","Warty jumping-slug","S1?","Track all extant and selected historical EOs"
"IIPLE06150","G2","7695.0","Mesocapnia yoloensis","Yolo snowfly","S1","Track all extant and selected historical EOs"
"IIEPH39070","G1G2","12374.0","Rhithrogena decora","A mayfly","S1","Track all extant and selected historical EOs"
"IILEP72040","G4","7376.0","Ochlodes yuma","Yuma skipper","S2","Track all extant and selected historical EOs"
"IMGAS20110","G5","11623.0","Vertigo columbiana","Columbia vertigo","S3?","Track all extant and selected historical EOs"
"IMGAS49020","G4","7889.0","Radiodiscus abietum","Fir pinwheel","S1","Track all extant and selected historical EOs"
"IMGASG3170","G2","7945.0","Fluminicola sp. 5","Klamath pebblesnail","S1S2","Track all extant and selected historical EOs"
"IILEP65209","G5T2","13857.0","Hesperia colorado oregonia","Oregon branded skipper","S2","Track all extant and selected historical EOs"
"IITRIC6010","G1","7849.0","Allomyia scotti","Scott's apatanian caddisfly","S1S2","Track all extant and selected historical EOs"
"IMGASG3500","G3","365449.0","Fluminicola fuscus","Columbia pebblesnail","S2","Track all extant and selected historical EOs"
"IMGASC1010","GHQ","9735.0","Gliabates oregonius","Salamander slug","SH","Track all extant and selected historical EOs"
"IMBIV04110","G5","7882.0","Anodonta oregonensis","Oregon floater","S3?","Track all extant and selected historical EOs"
"IMGASJ0010","G1G2","7962.0","Pyrgulopsis archimedis","Archimedis springsnail","S1","Track all extant and selected historical EOs"
"IIHYM24010","G1","7336.0","Bombus franklini","Franklin's bumblebee","S1","Track all extant and selected historical EOs"
"ICMAL02020","G1","7194.0","Amerigoniscus malheurensis","Malheur isopod","S1","Track all extant and selected historical EOs"
"IICOL0D0G0","G1G2","7232.0","Omus cazieri","Mount Ashland night-stalking tiger beetle","S1","Track all extant and selected historical EOs"
"IMGAS80050","G3","9741.0","Pristiloma johnsoni","Broadwhorl tightcoil","S3","Track all extant and selected historical EOs"
"IIEPH87010","G1G2","7302.0","Ironodes arctus","Grizzly flat-headed mayfly","S1?","Track all extant and selected historical EOs"
"IIPLE05090","G1","7694.0","Isocapnia mogila","Irregular stonefly","SH","Track all extant and selected historical EOs"
"IMGASJ0570","G1","7963.0","Pyrgulopsis sp. 7","Lost River springsnail","S1","Track all extant and selected historical EOs"
"IMGASG3240","G1","7952.0","Fluminicola sp. 12","Odessa pebblesnail","S1","Track all extant and selected historical EOs"
"ILARAD9010","G1G2","7877.0","Parobisium charlotteae","A cave obligate pseudoscorpion","S1","Track all extant and selected historical EOs"
"IMGASB3010","G3","7913.0","Polygyrella polygyrella","Humped coin","S1","Track all extant and selected historical EOs"
"IMGAS93030","G3Q","7902.0","Cryptomastix hendersoni","Columbia Gorge oregonian","S2","Track all extant and selected historical EOs"
"IMGASC7036","G4G5T2","7926.0","Monadenia fidelis columbiana","Columbia sideband","S2","Track all extant and selected historical EOs"
"IMGASL7010","G2G3","8006.0","Lanx alta","Highcap lanx","S2","Track all extant and selected historical EOs"
"IIPLE2L020","G2G3","7732.0","Chernokrilus misnomus","Pacific springfly","S2S3","Track all extant and selected historical EOs"
"IMGASJ0830","G5","11877.0","Pyrgulopsis robusta","Jackson Lake springsnail","S2S3","Track all extant and selected historical EOs"
"IIODO14160","G5","7590.0","Aeshna sitchensis","Zigzag Darner","S2","Track all extant and selected historical EOs"
"IMGASV2040","G4","12181.0","Haliotis kamtschatkana","Pinto abalone","S1","Track all extant and selected historical EOs"
"IMGASB5521","G2QT1Q","7917.0","Oreohelix variabilis ssp. 1","Deschutes mountainsnail","S1","Track all extant and selected historical EOs"
"IMGASA4080","G3","7908.0","Vespericola sierranus","Siskiyou hesperian","S2?","Track all extant and selected historical EOs"
"IIPLE1G060","G2","7717.0","Soliperla tillamook","Tillamook roachfly","S1","Track all extant and selected historical EOs"
"IMBIV51330","G1","7887.0","Pisidium sp. 1","Modoc peaclam","S1","Track all extant and selected historical EOs"
"IIPLE2A030","G2","7729.0","Setvena wahkeena","Wahkeena springfly","S1","Track all extant and selected historical EOs"
"IMBIV04100","G2G3Q","7881.0","Anodonta nuttalliana","Winged floater","S2?","Track all extant and selected historical EOs"
"IIEPH56100","G1G2","406224.0","Cinygmula tioga","A mayfly","S2","Track all extant and selected historical EOs"
"IICOL6L150","G5","7247.0","Nebria piperi","Piper's gazelle beetle","S3?","Track all extant and selected historical EOs"
"IMGAS93010","G2","7901.0","Cryptomastix devia","Puget oregonian","S2","Track all extant and selected historical EOs"
"IILEPJ609H","G5TX","7492.0","Speyeria callippe ssp. 1","Willamette callippe fritillary","SX","Track all extant and selected historical EOs"
"IIHYM24110","G3G4","365420.0","Bombus fervidus","Yellow bumblebee","S4","Track all extant and selected historical EOs"
"IMGASK4270","GNR","7977.0","Juga bulbosa","Bulb juga","S1","Track all extant and selected historical EOs"
"IMBIV19010","G3","7884.0","Gonidea angulata","Western ridged mussel","S2S3","Track all extant and selected historical EOs"
"IITRI13060","G1G2","7755.0","Farula constricta","A caddisfly","S1S2","Track all extant and selected historical EOs"
"IMGAS50160","G3G4","13789.0","Helicodiscus salmonaceus","Salmon coil","S1?","Track all extant and selected historical EOs"
"IMGASJ0650","G1G2","7971.0","Pyrgulopsis intermedia","Crooked Creek springsnail","S2","Track all extant and selected historical EOs"
"IITRI19030","G1","7775.0","Rhyacophila colonus","O'Brien rhyacophilan caddisfly","S1?","Track all extant and selected historical EOs"
"IMGAS80012","G3G4","365450.0","Pristiloma arcticum","Northern Tightcoil","S1S2","Track all extant and selected historical EOs"
"IIEPH15340","G1G2","7271.0","Ameletus minimus","A mayfly","S1","Track all extant and selected historical EOs"
"IITRIC8010","G3","7853.0","Moselyana comosa","A caddisfly","S3","Track all extant and selected historical EOs"
"IIHEM76010","G1","7310.0","Acetropis americana","American grass bug","S1","Track all extant and selected historical EOs"
"IITRI17010","G3","7771.0","Oligophlebodes mostbento","Tombstone Prairie caddisfly","S3","Track all extant and selected historical EOs"
"IITRI13010","GH","7751.0","Farula davisi","Green Springs Mountain farulan caddisfly","SH","Track all extant and selected historical EOs"
"IIEPH15270","G1G2","7267.0","Ameletus tolae","A mayfly","S1","Track all extant and selected historical EOs"
"IILEPD4120","G4?","7439.0","Satyrium tetra","Mountain mahogany hairstreak","S2?","Track all extant and selected historical EOs"
"IIHEM85010","G4","7315.0","Dendrocoris arizonensis","Arizona stink bug","S3?","Track all extant and selected historical EOs"
"IIEPH71070","G1G2Q","7293.0","Leucrocuta jewetti","Jewett's flat-headed mayfly","S2","Track all extant and selected historical EOs"
"IMGASJ9030","G1","7974.0","Pomatiopsis chacei","Marsh walker","SH","Track all extant and selected historical EOs"
"IMGASG3350","G1","7961.0","Fluminicola insolitus","Donner und Blitzen pebblesnail","S1","Track all extant and selected historical EOs"
"IIHEMA9010","G5","7335.0","Derephysia foliacea","Foliaceous lace bug","S2","Track all extant and selected historical EOs"
"ICBRA03080","G2","7183.0","Branchinecta cornigera","Horned fairy shrimp","S2","Track all extant and selected historical EOs"
"IPTUR01080","G1G2","8047.0","Phagocata oregonensis","A cave obligate planarian","S1","Track all extant and selected historical EOs"
"IMBIV04220","G3","366229.0","Anodonta californiensis","California floater","S2","Track all extant and selected historical EOs"
"IITRI16010","G2","7769.0","Neothremma andersoni","Columbia Gorge caddisfly","S2","Track all extant and selected historical EOs"
"IICOL6L091","G4G5T4","7245.0","Nebria gebleri siskiyouensis","Siskiyou gazelle beetle","S4","Track all extant and selected historical EOs"
"IILEPP0012","G5T2T3","7554.0","Neominois ridingsii stretchii","Stretch's satyr butterfly","S2S3","Track all extant and selected historical EOs"
"IMGASG3270","G1","7955.0","Fluminicola sp. 15","Tiger lily pebblesnail","S1","Track all extant and selected historical EOs"
"IIHEM71010","G4","7307.0","Hoplistoscelis heidemanni","Heidemann's damsel bug","S2S3","Track all extant and selected historical EOs"
"IMGAS80040","G3","11629.0","Pristiloma idahoense","Thinlip tightcoil","S1?","Track all extant and selected historical EOs"
"IMGASB5820","G2","7919.0","Oreohelix sp. 29","Hells Canyon mountainsnail","S1?","Track all extant and selected historical EOs"
"IMGAS93080","G2G3","7903.0","Cryptomastix populi","Poplar oregonian","S1","Track all extant and selected historical EOs"
"IICOL87040","G2?","7252.0","Acupalpus punctulatus","Marsh ground beetle","S2","Track all extant and selected historical EOs"
"IIEPH15330","G1G2","7270.0","Ameletus quadratus","A mayfly","S1","Track all extant and selected historical EOs"
"ICBRA02020","G5","7179.0","Artemia franciscana","San Francisco brine shrimp","S1","Track all extant and selected historical EOs"
"IITRI19090","G3","7778.0","Rhyacophila unipunctata","One-spot rhyacophilan caddisfly","S3","Track all extant and selected historical EOs"
"IITRI19050","G2?","7777.0","Rhyacophila haddocki","Haddock's rhyacophilan caddisfly","S2?","Track all extant and selected historical EOs"
"IIORT12010","G3","7678.0","Chloealtis aspasma","Siskiyou short-horned grasshopper","S3","Track all extant and selected historical EOs"
"IILEPG3020","G1","7471.0","Philotiella leona","Leona's little blue","S1","Track all extant and selected historical EOs"
"IMGASB5520","G2Q","7916.0","Oreohelix variabilis","Dalles mountainsnail","S2","Track all extant and selected historical EOs"
"IMGAS80100","G1G2","9744.0","Pristiloma pilsbryi","Crowned tightcoil","S1","Track all extant and selected historical EOs"
"IMGASG3230","G1","7951.0","Fluminicola sp. 11","Nerite pebblesnail","S1","Track all extant and selected historical EOs"
"IIPLE03290","G2","7688.0","Capnia oregona","Oregon snowfly","S1","Track all extant and selected historical EOs"
"IITRIC9010","G3","7854.0","Namamyia plutonis","A caddisfly","S3","Track all extant and selected historical EOs"
"NLT0028030","G5","12456.0","Solorina spongiosa","Fringed chocolate chip lichen","S1","Track all extant and selected historical EOs"
"NLT0027930","G3","10321.0","Sigridea californica","Lichen","S1","Track all extant and selected historical EOs"
"NLCAL6R010","G3G4","10575.0","Thelomma mammosum","Lichen","S1","Track all extant and selected historical EOs"
"NBMUS3B010","G5","12019.0","Hedwigia ciliata","Hedwig's fringeleaf moss","SNR","Track all extant and selected historical EOs"
"NLT0021130","GNR","365405.0","Peltigera hymenina","Cloudy pelt lichen","S2","Track all extant and selected historical EOs"
"NBHEP2M101","G4G5T4?","365411.0","Plagiochila semidecurrens var. semidecurrens","Liverwort","SNR","Track all extant and selected historical EOs"
"NBMUS0Z0V0","G5","8095.0","Brachythecium turgidum","Thick ragged moss","S1","Track all extant and selected historical EOs"
"NLLEC5N220","G5","13739.0","Umbilicaria rigida","Roughened rocktripe lichen","S1","Track all extant and selected historical EOs"
"NBHEP0H010","G3G4","12000.0","Blepharostoma arachnoideum","Liverwort","S2","Track all extant and selected historical EOs"
"NLTEST7980","G3","8180.0","Texosporium sancti-jacobi","Woven-spored lichen","S2","Track all extant and selected historical EOs"
"NBHEP2V0D0","G3","8084.0","Radula brunnea","Liverwort","S1","Track all extant and selected historical EOs"
"NBMUS2M030","G5","8106.0","Encalypta brevicolla","Moss","S1","Track all extant and selected historical EOs"
"NBMUS7Q070","G4G5","12958.0","Trichostomum crispulum","Curly crisp moss","S1","Track all extant and selected historical EOs"
"NBMUS6Z070","G5","419971.0","Sphagnum compactum","Moss","SNR","Track all extant and selected historical EOs"
"NLT0018520","G4G5","10532.0","Microcalicium arenarium","Sandwort microcalicium lichen","S1","Track all extant and selected historical EOs"
"NLTES36600","G4","8171.0","Niebla cephalota","Powdery fog lichen","S2","Track all extant and selected historical EOs"
