observation_id,observer_id,taxon_id,license,latitude_public,longitude_public,latitude_private,longitude_private,coordinate_precision,coordinate_precision_public,observed_on,observed_on_string,created_at,quality_grade,url,description,id_agreements,id_disagreements,captive_cultivated,place_guess_public,place_guess_private,obscured,in_project
31239553,2033390,4334,cc0,-123.0824840066,45.5095687402,,,57.0,57.0,2019-08-19,2019/08/19 12:55 PM HST,2019-08-21T06:16:51-10:00,research,https://www.inaturalist.org/observations/31239553,,2,0,False,"Forest Grove, OR 97116, USA",,False,False
31024290,2071217,4334,cc-by-nc,-123.3115685,44.4230651,,,153.0,153.0,2018-10-27,2018/10/27 10:15 AM PDT,2019-08-17T17:04:41-07:00,research,https://www.inaturalist.org/observations/31024290,,2,0,False,"26208 Finley Refuge Rd, Corvallis, OR 97333, USA",,False,False
30780286,2033390,4334,cc0,-123.082741405,45.5077807806,,,88.0,88.0,2019-08-04,2019/08/04 9:41 AM UTC,2019-08-13T23:12:50+00:00,research,https://www.inaturalist.org/observations/30780286,,1,0,False,"Forest Grove, OR 97116, USA",,False,False
30640034,1934709,4940,cc-by-nc,-122.7359765135,45.6173065918,,,255.0,255.0,2019-08-11,Sun Aug 11 2019 07:12:45 GMT-0700 (PDT),2019-08-11T13:48:12-07:00,research,https://www.inaturalist.org/observations/30640034,,1,0,False,"Bybee Lake, Portland, OR, US",,False,False
30465444,1016606,4334,cc-by-nc-nd,-123.263938048,44.0693285529,,,150.0,150.0,2019-08-08,2019/08/08 7:52 AM HST,2019-08-08T18:44:44-10:00,research,https://www.inaturalist.org/observations/30465444,,1,0,False,"Lane County, OR, USA",,False,False
30465331,1309897,4334,cc0,-122.029201,42.138489,,,40.0,40.0,2019-08-08,2019/08/08 2:58 PM PDT,2019-08-08T21:40:57-07:00,research,https://www.inaturalist.org/observations/30465331,,1,0,False,"Klamath County, OR, USA",,False,False
30449667,949470,4334,cc-by-nc,-120.6342482397,44.1710815986,,,244.0,244.0,2019-08-08,2019/08/08 9:14 AM PDT,2019-08-08T15:29:03-07:00,research,https://www.inaturalist.org/observations/30449667,,1,0,False,"Crook County, OR, USA",,False,False
30057657,583493,4334,cc-by-nc,-121.1220369892,45.5993063665,,,462.0,462.0,2019-07-26,2019/07/26 2:35 PM PDT,2019-08-02T12:01:24-07:00,research,https://www.inaturalist.org/observations/30057657,soaring.,2,0,False,"Wasco County, OR, USA",,False,False
30057650,583493,4334,cc-by-nc,-120.9208900013,45.6385301958,,,147.0,147.0,2019-07-26,2019/07/26 2:18 PM PDT,2019-08-02T12:01:21-07:00,research,https://www.inaturalist.org/observations/30057650,,2,0,False,"Wasco County, OR, USA",,False,False
30057645,583493,4334,cc-by-nc,-120.7873783622,45.6838838442,,,122.0,122.0,2019-07-26,2019/07/26 2:10 PM PDT,2019-08-02T12:01:18-07:00,research,https://www.inaturalist.org/observations/30057645,were fishing.,2,0,False,"Sherman County, OR, USA",,False,False
30057641,583493,4334,cc-by-nc,-120.7722031855,45.6887057248,,,122.0,122.0,2019-07-26,2019/07/26 2:10 PM PDT,2019-08-02T12:01:17-07:00,research,https://www.inaturalist.org/observations/30057641,,2,0,False,"Sherman County, OR, USA",,False,False
30057637,583493,4334,cc-by-nc,-119.9611632783,45.8229098347,,,4265.0,4265.0,2019-07-26,2019/07/26 1:24 PM PDT,2019-08-02T12:01:14-07:00,research,https://www.inaturalist.org/observations/30057637,,2,0,False,"Morrow County, OR, USA",,False,False
29899724,2071217,4334,cc-by-nc,-123.3191862565,44.4157239421,,,31.0,31.0,2017-07-30,2017/07/30 2:58 PM PDT,2019-07-30T22:20:30-07:00,research,https://www.inaturalist.org/observations/29899724,,1,0,False,"Benton County, OR, USA",,False,False
29887776,169004,4334,cc-by-nc,-123.232905969,44.0682257693,,,80.0,80.0,2016-04-16,2016/04/16 4:55 PM PDT,2019-07-30T17:40:58-07:00,research,https://www.inaturalist.org/observations/29887776,,1,0,False,"Oakview Ave, Lane County, OR",,False,False
29585822,2033390,4334,cc0,-123.7918808726,46.1959650428,,,223.0,223.0,2019-05-27,2019/05/27 1:15 PM UTC,2019-07-26T17:55:44+00:00,research,https://www.inaturalist.org/observations/29585822,,3,0,False,"Astoria, OR 97103, USA",,False,False
29495732,762240,4334,cc0,-121.78849013,42.2185757,,,6.0,6.0,2019-07-24,2019-07-24 8:41:08 AM PDT,2019-07-24T23:01:53-07:00,research,https://www.inaturalist.org/observations/29495732,,1,0,False,"Klamath Falls, OR, USA",,False,False
29478371,949470,4334,cc-by-nc,-120.9899687133,44.2901596384,,,61.0,61.0,2019-07-23,2019/07/23 10:28 AM PDT,2019-07-24T16:49:36-07:00,research,https://www.inaturalist.org/observations/29478371,,1,0,False,"Crook County, OR, USA",,False,False
29474386,2046326,1264,cc-by-nc,-119.6905232369,44.1627653406,,,5229.0,27380.0,2019-06-29,2019/06/29 9:43 PM PDT,2019-07-24T15:38:26-07:00,research,https://www.inaturalist.org/observations/29474386,,1,0,False,"Oregon, US",,True,False
28780527,1443529,4334,cc-by,-122.868313252,42.4132300641,,,31.0,31.0,2019-07-03,2019/07/03 10:02 AM PDT,2019-07-13T23:16:24-07:00,research,https://www.inaturalist.org/observations/28780527,,4,0,False,"Jackson County, OR, USA",,False,False
28763309,353521,4334,cc-by,-123.8402633333,46.171955,,,,,2019-07-13,2019/07/13 9:43 AM PDT,2019-07-13T16:22:10-07:00,research,https://www.inaturalist.org/observations/28763309,,3,0,False,Youngs Bay,,False,False
28476813,1249080,4334,cc0,-118.843475,43.266845,,,12.0,12.0,2018-07-12,Thu Jul 12 2018 20:48:44 GMT-0700 (PDT),2019-07-08T19:46:18-07:00,research,https://www.inaturalist.org/observations/28476813,,1,0,False,"Malheur Lake, Princeton, OR, US",,False,False
28472216,353521,4334,cc-by,-123.814625,46.1797566667,,,,,2019-07-08,2019/07/08 1:29 PM PDT,2019-07-08T18:14:09-07:00,research,https://www.inaturalist.org/observations/28472216,,1,0,False,Pipeline Road area,,False,False
28418006,273872,4334,cc-by-nc,-122.4567416667,42.4700916667,,,5.0,5.0,2019-06-26,Wed Jun 26 2019 16:23:08 GMT-0700 (PDT),2019-07-07T22:35:55-07:00,research,https://www.inaturalist.org/observations/28418006,,2,0,False,"Willow Lake County Park, Butte Falls, OR, US",,False,False
28306003,1934709,4334,cc-by-nc,-121.1400443803,45.6071775057,,,8.0,8.0,2019-07-04,2019/07/04 3:15 PM UTC,2019-07-06T17:51:23+00:00,research,https://www.inaturalist.org/observations/28306003,,3,0,False,"Wasco County, OR, USA",,False,False
28196427,91500,4334,cc-by-nc-nd,-120.6578431651,44.3142218133,,,352.0,352.0,2019-07-01,2019-07-01 5:51:10 PM PDT,2019-07-04T14:20:16-07:00,research,https://www.inaturalist.org/observations/28196427,,1,0,False,"Prineville, OR 97754, USA",,False,False
28039658,768606,4334,cc-by-nc,-121.1466064453,45.604434967,,,,,2019-06-30,2019-06-30 5:39:48 PM PDT,2019-07-01T20:43:54-07:00,research,https://www.inaturalist.org/observations/28039658,,3,0,False,"The Dalles, OR 97058, USA",,False,False
27667005,15366,4334,cc-by-nc,-123.9973058766,46.2220140173,,,488.0,488.0,2019-06-25,2019/06/25 9:20 AM PDT,2019-06-25T17:27:37-07:00,research,https://www.inaturalist.org/observations/27667005,,3,0,False,"Trestle Bay, Ft Stevens SP",,False,False
27589284,1657037,4334,cc-by-nc,-120.8514532883,42.269362995,,,,,2019-06-08,2019/06/08 6:43 PM PDT,2019-06-24T13:20:51-07:00,research,https://www.inaturalist.org/observations/27589284,Part of a flock of 6,1,0,False,"Lake, Oregon, United States",,False,False
27477644,1113981,4334,,-118.4416583333,45.4948116667,,,5.0,5.0,2019-06-22,Sat Jun 22 2019 17:11:06 GMT-0700 (PDT),2019-06-22T19:13:42-07:00,research,https://www.inaturalist.org/observations/27477644,Pelicans on Meacham lake,2,0,False,"97859, Meacham, OR, US",,False,False
27185201,353521,4334,cc-by,-123.8772183333,46.1635166667,,,,,2019-06-17,2019/06/17 11:54 AM PDT,2019-06-17T17:33:42-07:00,research,https://www.inaturalist.org/observations/27185201,,3,0,False,Astoria Airport Dike Trail,,False,False
27036846,949470,4334,cc-by-nc,-120.9905343033,44.2940179626,,,268.0,268.0,2019-06-15,2019/06/15 9:39 AM PDT,2019-06-15T11:24:50-07:00,research,https://www.inaturalist.org/observations/27036846,,3,0,False,"Crook County, OR, USA",,False,False
26522325,949470,4334,cc-by-nc,-120.8974044261,44.3180228359,,,163.0,163.0,2019-06-06,2019/06/06 11:35 AM PDT,2019-06-06T16:30:00-07:00,research,https://www.inaturalist.org/observations/26522325,,2,0,False,"Crook County, OR, USA",,False,False
26150957,353521,4334,cc-by,-123.8773833333,46.1636083333,,,,,2019-05-31,2019/05/31 3:56 PM PDT,2019-05-31T18:49:49-07:00,research,https://www.inaturalist.org/observations/26150957,,1,0,False,Airport Dike Trail,,False,False
26056098,680060,4209,cc-by-nc,-124.2257998302,43.4505364866,,,2.0,2.0,2019-04-13,2019/04/13 8:07 AM EDT,2019-05-30T09:15:49-04:00,research,https://www.inaturalist.org/observations/26056098,,2,0,False,"David Dewitt Memorial, Coos County, OR, USA",,False,False
25857921,949470,4334,cc-by-nc,-120.6673981141,44.3161525299,,,31.0,31.0,2019-05-26,2019/05/26 11:52 AM PDT,2019-05-26T21:20:26-07:00,research,https://www.inaturalist.org/observations/25857921,,2,0,False,"Crook County, OR, USA",,False,False
25838458,949470,4940,cc-by-nc,-121.4843343122,41.9982637717,,,61.0,61.0,2019-05-20,2019/05/20 3:49 PM PDT,2019-05-26T15:29:26-07:00,research,https://www.inaturalist.org/observations/25838458,,2,0,False,"Klamath County, OR, USA",,False,False
25790766,949470,4334,cc-by-nc,-120.7727419619,42.9550079121,,,773.0,773.0,2019-05-21,2019/05/21 2:08 PM PDT,2019-05-25T23:51:14-07:00,research,https://www.inaturalist.org/observations/25790766,,3,0,False,"Lake County, OR, USA",,False,False
25530546,1242689,4334,cc-by-sa,-123.9230766667,46.1872366667,,,,,2019-05-12,2019/05/12 11:32 AM HST,2019-05-21T13:26:26-10:00,research,https://www.inaturalist.org/observations/25530546,,1,0,False,"Clatsop, Oregon, United States",,False,False
25529289,1694518,4334,cc0,-121.2010130618,44.1205236623,,,9.0,9.0,2019-05-21,2019/05/21 5:50 PM CDT,2019-05-21T18:03:18-05:00,research,https://www.inaturalist.org/observations/25529289,,1,0,False,"Deschutes County, OR, USA",,False,False
25480183,25763,4334,,-123.8313653428,46.160011945,,,80.0,80.0,2019-05-20,Mon May 20 2019 18:45:38 GMT-0700 (PDT),2019-05-20T18:46:48-07:00,research,https://www.inaturalist.org/observations/25480183,,2,0,False,"97103, Astoria, OR, US",,False,False
25475737,29091,4334,cc-by-nc,-119.149899222,45.8573411269,,,31.0,31.0,2018-10-04,2018/10/04 11:02 AM MDT,2019-05-20T18:24:03-06:00,research,https://www.inaturalist.org/observations/25475737,,2,0,False,"Umatilla County, OR, USA",,False,False
25475192,29091,4334,cc-by-nc,-119.3124855425,45.9323139797,,,4.0,4.0,2018-01-28,2018/01/28 10:22 AM MST,2019-05-20T18:16:24-06:00,research,https://www.inaturalist.org/observations/25475192,,2,0,False,"Umatilla County, OR, USA",,False,False
25413615,15366,4334,cc-by-nc,-123.8175598051,46.1697682691,,,160.0,160.0,2019-05-19,2019/05/19 9:11 AM PDT,2019-05-19T16:27:48-07:00,research,https://www.inaturalist.org/observations/25413615,,3,0,False,Youngs Bay,,False,False
25338990,353521,4334,cc-by,-123.889825,46.1642783333,,,,,2019-05-18,2019/05/18 11:23 AM PDT,2019-05-18T13:24:29-07:00,research,https://www.inaturalist.org/observations/25338990,,3,0,False,Astoria Airport Dike Trail,,False,False
25024305,438493,4334,cc-by,-123.2943351488,44.1190207481,,,4.0,4.0,2019-05-12,2019-05-12 2:42:56 PM PDT,2019-05-12T14:44:47-07:00,research,https://www.inaturalist.org/observations/25024305,,2,0,False,"26189 Clear Lake Rd, Eugene, OR 97402, USA",,False,False
24806705,851017,4334,,-118.7620731947,45.6762432239,,,60.0,60.0,2019-05-08,Wed May 08 2019 15:18:08 GMT-0700 (PDT),2019-05-08T15:19:55-07:00,research,https://www.inaturalist.org/observations/24806705,,2,0,False,"97801, Pendleton, OR, US",,False,False
24650265,91500,4334,cc-by-nc-nd,-120.7662241906,42.9396225347,,,33657.0,33657.0,2019-05-05,2019-05-05 4:21:52 PM PDT,2019-05-05T22:12:44-07:00,research,https://www.inaturalist.org/observations/24650265,,3,0,False,"Unnamed Road, Summer Lake, OR 97640, USA",,False,False
24619493,15366,4334,cc-by-nc,-123.9054894096,46.1792313684,,,269.0,269.0,2019-05-05,2019/05/05 10:28 AM PDT,2019-05-05T14:03:32-07:00,research,https://www.inaturalist.org/observations/24619493,,2,0,False,Skipanon Point,,False,False
24530709,25763,4334,,-123.8566783297,46.1540437506,,,266.0,266.0,2019-05-03,Fri May 03 2019 18:02:59 GMT-0700 (PDT),2019-05-04T12:13:42-07:00,research,https://www.inaturalist.org/observations/24530709,,3,0,False,"Lewis and Clark River, Astoria, OR, US",,False,False
24286025,1707987,4334,cc-by-nc,-119.6952923682,45.851786237,,,296.0,296.0,2019-04-29,2019/04/29 2:23 PM PDT,2019-05-01T08:40:40-07:00,research,https://www.inaturalist.org/observations/24286025,,4,0,False,"Boardman, OR 97818, USA",,False,False
23982499,1016606,4334,cc-by-nc-nd,-123.2650833333,44.0705216667,,,,,2019-04-29,2019/04/29 8:22 AM HST,2019-04-29T08:19:38-10:00,research,https://www.inaturalist.org/observations/23982499,,1,0,False,"Lane County, OR, USA",,False,False
23782122,15366,4334,cc-by-nc,-123.8767504692,46.1218269239,,,103.0,103.0,2019-04-28,2019/04/28 10:32 AM PDT,2019-04-28T16:47:34-07:00,research,https://www.inaturalist.org/observations/23782122,,2,0,False,Netul Trail,,False,False
23545011,15366,4334,cc-by-nc,-123.8276158971,46.1587803816,,,488.0,488.0,2019-04-26,2019/04/26 10:05 AM PDT,2019-04-27T19:29:45-07:00,research,https://www.inaturalist.org/observations/23545011,,2,0,False,Wireless Rd,,False,False
23251054,1016606,4334,cc-by-nc-nd,-123.2652283333,44.07053,,,,,2019-04-26,2019/04/26 6:34 AM HST,2019-04-26T13:30:25-10:00,research,https://www.inaturalist.org/observations/23251054,,2,0,False,"Lane County, OR, USA",,False,False
23078061,1016606,4334,cc-by-nc-nd,-123.2650133333,44.0705133333,,,,,2019-04-25,2019/04/25 1:04 PM HST,2019-04-25T12:45:46-10:00,research,https://www.inaturalist.org/observations/23078061,,2,0,False,"Lane County, OR, USA",,False,False
22895212,1016606,4334,cc-by-nc-nd,-123.2670065172,44.0705472562,,,400.0,400.0,2019-04-22,2019/04/22 7:28 AM HST,2019-04-22T08:17:56-10:00,research,https://www.inaturalist.org/observations/22895212,,1,0,False,"Lane County, OR, USA",,False,False
22690222,387421,4209,cc-by-nc,-122.5696078298,45.587258596,,,40.0,40.0,2019-04-18,2019/04/18 8:34 PM PDT,2019-04-18T20:36:08-07:00,research,https://www.inaturalist.org/observations/22690222,,1,0,False,"Northeast Portland, Portland, OR, USA",,False,False
22690182,1059373,4334,cc-by-nc,-123.2742924451,44.0828614961,,,1069.0,1069.0,2019-04-18,2019/04/18 11:21 AM PDT,2019-04-18T20:34:58-07:00,research,https://www.inaturalist.org/observations/22690182,,3,0,False,"Lane County, OR, USA",,False,False
22380060,1016606,4334,cc-by-nc-nd,-123.2668349449,44.0705011607,,,250.0,250.0,2019-04-12,2019/04/12 8:25 AM HST,2019-04-12T09:09:58-10:00,research,https://www.inaturalist.org/observations/22380060,,3,0,False,"Lane County, OR, USA",,False,False
22251027,455855,1264,cc-by-nc,-120.6337031542,43.8790141502,,,9062.0,27411.0,2019-04-09,2019/04/09 12:09 PM PDT,2019-04-09T12:45:13-07:00,research,https://www.inaturalist.org/observations/22251027,Test case for observations made with remote tech. Image pulled from Nature Conservancy live cam on a well know lek in central OR. ,2,0,False,"Deschutes County, US-OR, US",,True,False
22166582,768606,4209,cc-by-nc,-122.6100501046,45.6006335972,,,263.0,263.0,2019-04-07,2019-04-07 11:18:17 AM PDT,2019-04-07T15:54:24-07:00,research,https://www.inaturalist.org/observations/22166582,Molting into breeding plumage,1,0,False,"4033 NE Marine Dr, Portland, OR 97211, USA",,False,False
21949161,10285,4209,cc-by-nc,-124.0626016667,44.615715,,,,,2019-03-22,2019/03/22 10:03 AM PDT,2019-04-03T09:23:01-07:00,research,https://www.inaturalist.org/observations/21949161,"Lincoln County, Oregon, US",6,1,False,Yaquina River--SE Jetty Way,,False,False
21948681,10285,4334,cc-by-nc,-123.3187833333,44.4163983333,,,,,2019-03-20,2019/03/20 5:07 PM PDT,2019-04-03T09:10:27-07:00,research,https://www.inaturalist.org/observations/21948681,"Benton County, Oregon, US ",3,0,False,William L Finley NWR,,False,False
21726251,15366,4334,cc-by-nc,-123.5442465199,46.2112632695,,,393.0,393.0,2019-03-28,2019/03/28 1:05 PM PDT,2019-03-28T21:32:29-07:00,research,https://www.inaturalist.org/observations/21726251,,3,0,False,Brownsmead Area,,False,False
21589231,1185504,4209,,-123.9002263062,45.5001002232,,,4004.0,4004.0,2019-03-24,2019/03/24 4:46 PM PDT,2019-03-24T23:11:45-07:00,research,https://www.inaturalist.org/observations/21589231,,1,0,False,"Tillamook County, OR, USA",,False,False
20817113,1022491,4209,cc-by-nc,-123.0881340666,44.7784020739,,,332.0,332.0,2014-04-12,2014/04/12 10:07 AM PDT,2019-02-27T16:02:27-08:00,research,https://www.inaturalist.org/observations/20817113,,3,0,False,"Marion County, OR, USA",,False,False
20456578,1411156,4334,cc-by-nc,-123.318725,44.4163783333,,,5.0,5.0,2018-10-15,Mon Oct 15 2018 10:46:00 GMT-0700 (PDT),2019-02-18T11:11:04-08:00,research,https://www.inaturalist.org/observations/20456578,,1,0,False,"William L. Finley National Wildlife Refuge, Corvallis, OR, US",,False,False
20321579,841386,4334,cc-by-nc,-123.2678,44.0705166667,,,,,2015-08-03,2015/08/03 6:30 PM MST,2019-02-13T09:02:04-07:00,research,https://www.inaturalist.org/observations/20321579,,3,0,False,"Lane County, OR, USA",,False,False
20273653,1273277,4334,cc-by-nc,-118.8094766916,43.388802629,,,591.0,591.0,2012-05-20,2012/05/20 9:42 AM CDT,2019-02-10T22:32:16-06:00,research,https://www.inaturalist.org/observations/20273653,,2,0,False,"Harney County, OR, USA",,False,False
19833728,65992,4209,cc-by-nc,-124.064606425,44.6158602051,,,31.0,31.0,2019-01-23,2019/01/23 11:58 AM PST,2019-01-23T17:50:54-08:00,research,https://www.inaturalist.org/observations/19833728,,3,0,False,"Newport, OR, USA",,False,False
19833726,65992,4209,cc-by-nc,-124.0635979145,44.6163116203,,,119.0,119.0,2019-01-23,2019/01/23 11:42 AM PST,2019-01-23T17:50:52-08:00,research,https://www.inaturalist.org/observations/19833726,,2,0,False,"Newport, OR, USA",,False,False
19823837,1411156,4334,cc-by-nc,-123.318725,44.4163783333,,,5.0,5.0,2018-10-15,Mon Oct 15 2018 10:46:00 GMT-0700 (PDT),2019-01-23T08:39:48-08:00,research,https://www.inaturalist.org/observations/19823837,,1,0,False,"William L. Finley National Wildlife Refuge, Corvallis, OR, US",,False,False
19564211,539881,4209,cc-by-nc-nd,-124.0631220383,44.6160310379,,,15.0,15.0,2019-01-10,2019/01/10 4:09 PM PST,2019-01-10T19:16:23-08:00,research,https://www.inaturalist.org/observations/19564211,,2,0,False,"Newport, OR, USA",,False,False
19470334,1022491,4334,cc-by-nc,-120.7032619268,45.7083895877,,,751.0,751.0,2017-05-17,2017/05/17 1:27 PM PDT,2019-01-06T10:01:12-08:00,research,https://www.inaturalist.org/observations/19470334,                               ,3,0,False,"Sherman County, OR, USA",,False,False
19457780,11804,4209,cc-by,-124.07716144,44.6742861556,,,676.0,676.0,2018-10-13,2018/10/13 3:35 PM AKDT,2019-01-05T19:01:53-09:00,research,https://www.inaturalist.org/observations/19457780,,3,0,False,"Lincoln County, US-OR, US",,False,False
19370274,266181,4209,cc0,-124.0445065782,44.624980323,,,98.0,98.0,2019-01-01,2019/01/01 3:36 PM PST,2019-01-01T21:12:37-08:00,research,https://www.inaturalist.org/observations/19370274,,1,0,False,"Newport, OR, USA",,False,False
19252864,1022491,4209,cc-by-nc,-122.9904014879,44.9099460317,,,255.0,255.0,2013-09-24,2013/09/24 12:46 PM PDT,2018-12-27T10:23:11-08:00,research,https://www.inaturalist.org/observations/19252864,                               ,2,0,False,"Southeast Mill Creek, Salem, OR, USA",,False,False
19252674,1022491,4209,cc-by-nc,-122.998522,44.916169,,,187.0,187.0,2013-09-24,2013/09/24 12:59 PM PDT,2018-12-27T10:11:36-08:00,research,https://www.inaturalist.org/observations/19252674,"       A small grebe with a dark cap, fairly well set off from the white face. This bird has a lot of the look of an Eared Grebe, with a bit of a hunched back and duskyness to the auriculars, but the bill is not upturned, and not as sharp as an Eared Grebe's. This is a 1st year individual, with some duskyness to the auriculars, white nape patch, and flat head .                        ",1,0,False,"Southeast Mill Creek, Salem, OR, USA",,False,False
19245225,1022491,4209,cc-by-nc,-122.660401538,44.4188465847,,,263.0,263.0,2018-01-06,2018-01-06 1:41:59 PM PST,2018-12-26T22:09:58-08:00,research,https://www.inaturalist.org/observations/19245225,,2,0,False,"43577 N River Dr, Sweet Home, OR 97386, USA",,False,False
19062315,416993,4334,cc-by-nc,-123.3673617963,43.3912440434,,,110.0,110.0,2018-12-15,2018/12/15 12:43 PM PST,2018-12-16T19:49:24-08:00,research,https://www.inaturalist.org/observations/19062315,,2,0,False,"Sutherlin, OR, USA",,False,False
18928243,1289543,4209,cc-by-nc-nd,-124.0691966667,44.61342,,,,27285.0,2015-12-27,2015/12/27 11:51 AM CST,2018-12-09T17:14:16-06:00,research,https://www.inaturalist.org/observations/18928243,,2,0,False,"Newport, OR, USA",,False,False
18921875,1022491,4940,cc-by-nc,-118.8272614882,43.2823080763,,,717.0,717.0,2013-09-28,2013/09/28 1:46 PM PDT,2018-12-09T09:51:15-08:00,research,https://www.inaturalist.org/observations/18921875,                               ,4,0,False,"Harney County, OR, USA",,False,False
18921420,1022491,4940,cc-by-nc,-124.0338559374,44.4113613662,,,353.0,353.0,2016-09-19,2016/09/19 3:39 PM PDT,2018-12-09T09:21:05-08:00,research,https://www.inaturalist.org/observations/18921420,                               ,2,0,False,"Lincoln County, OR, USA",,False,False
18920061,1289543,4209,cc-by-nc-nd,-124.0626515329,44.6157155827,,,4.0,4.0,2015-12-22,2015/12/22 3:21 PM CST,2018-12-09T10:08:06-06:00,research,https://www.inaturalist.org/observations/18920061,,4,0,False,"Newport, OR, USA",,False,False
18850618,949470,4209,cc-by-nc,-124.0588233909,44.6176669732,,,31.0,31.0,2018-12-03,2018/12/03 2:21 PM PST,2018-12-05T14:18:30-08:00,research,https://www.inaturalist.org/observations/18850618,,1,0,False,"Newport, OR, USA",,False,False
18848320,1380401,4334,,-118.449615,42.77536833,,,0.0,0.0,2013-04-28,Sun Apr 28 2013 14:37:40 GMT-0600 (MDT),2018-12-05T13:10:19-07:00,research,https://www.inaturalist.org/observations/18848320,,2,0,False,"House Creek, Princeton, OR, US",,False,False
18777240,1022491,4209,cc-by-nc,-122.6421065256,44.4136719213,,,1052.0,1052.0,2018-04-15,2018-04-15 3:27:27 PM PDT,2018-12-02T07:38:59-08:00,research,https://www.inaturalist.org/observations/18777240,,3,0,False,"Foster, OR 97345, USA",,False,False
18736092,768606,4334,cc-by-nc,-122.8062017262,45.6923000825,,,526.0,526.0,2018-11-29,2018-11-29 9:55:33 AM PST,2018-11-30T08:35:05-08:00,research,https://www.inaturalist.org/observations/18736092,,1,0,False,"Raccoon Point, Sauvie Island, NW Reeder Rd, OR 97231, United States",,False,False
18669089,1363787,4334,cc-by-nc,-122.8459477052,45.3814973132,,,263.0,263.0,2018-05-14,2018-05-14 8:59:05 AM PDT,2018-11-26T22:33:48-08:00,research,https://www.inaturalist.org/observations/18669089,,1,0,False,Tualatin River National Wildlife Refuge,,False,False
18549226,907409,4334,cc-by,-117.2072614523,45.2985382043,,,1953.0,1953.0,2015-06-19,2015/06/19 12:42 PM EDT,2018-11-21T21:27:33-05:00,research,https://www.inaturalist.org/observations/18549226,,1,0,False,"Wallowa County, OR, USA",,False,False
18407931,315756,4209,cc-by-nc,-121.7470830898,44.4200764442,,,733.0,733.0,2018-11-14,2018/11/14 5:22 PM PST,2018-11-15T04:25:27-08:00,research,https://www.inaturalist.org/observations/18407931,"poss Clark's Grebe?
vs. poss maybe Horned Grebe ?",2,0,False,"Suttle Lake, Jefferson County, OR, USA",,False,False
17833650,949470,1264,cc-by-nc,-121.0426840837,43.9676994147,,,2.0,27411.0,2018-04-19,2018/04/19 9:29 AM PDT,2018-10-25T13:09:35-07:00,research,https://www.inaturalist.org/observations/17833650,,2,0,False,"Deschutes County, US-OR, US",,True,False
17833578,949470,1264,cc-by-nc,-118.9323321909,42.6202095692,,,15.0,27599.0,2002-08-24,2002/08/24 1:05 PM PDT,2018-10-25T13:07:31-07:00,research,https://www.inaturalist.org/observations/17833578,,2,0,False,"Harney County, US-OR, US",,True,False
17807696,949470,4209,cc-by-nc,-120.665401957,44.3171783124,,,31.0,31.0,2016-04-22,2016/04/22 6:02 PM PDT,2018-10-24T14:54:48-07:00,research,https://www.inaturalist.org/observations/17807696,,1,0,False,"Crook County, OR, USA",,False,False
17807650,949470,4209,cc-by-nc,-120.8966802304,44.3180363468,,,15.0,15.0,2018-09-04,2018/09/04 2:38 PM PDT,2018-10-24T14:53:26-07:00,research,https://www.inaturalist.org/observations/17807650,,3,0,False,"Crook County, OR, USA",,False,False
17722089,1022491,4209,cc-by-nc,-124.0611348832,44.618362583,,,564.0,564.0,2014-10-27,2014/10/27 3:43 PM PDT,2018-10-21T14:29:41-07:00,research,https://www.inaturalist.org/observations/17722089,,2,0,False,"Newport, OR, USA",,False,False
17619664,1022491,4334,cc-by-nc,-122.771124132,42.412197506,,,526.0,526.0,2015-09-17,2015-09-17 3:02:23 PM PDT,2018-10-18T06:52:38-07:00,research,https://www.inaturalist.org/observations/17619664,,1,0,False,"558 Business Park Dr, Medford, OR 97504, USA",,False,False
17512321,1022491,1264,cc-by-nc,-120.7334886576,43.7628057999,,,4578.0,27443.0,2016-04-11,2016/04/11 7:02 PM PDT,2018-10-14T15:29:06-07:00,research,https://www.inaturalist.org/observations/17512321,,1,0,False,"Oregon, US",,True,False
17417744,353521,4334,cc-by,-123.859594904,46.1681051625,,,302.0,302.0,2018-10-10,2018/10/10 10:10 AM PDT,2018-10-11T14:17:35-07:00,research,https://www.inaturalist.org/observations/17417744,,3,0,False,Youngs Bay,,False,False
17400027,1022491,4209,cc-by-nc,-118.7750444189,44.4580169607,,,263.0,263.0,2015-06-06,2015-06-06 10:36:07 AM PDT,2018-10-10T23:26:32-07:00,research,https://www.inaturalist.org/observations/17400027,,1,0,False,"Unnamed Road, Prairie City, OR 97869, USA",,False,False
17348178,1022491,1965,cc-by-nc,-118.6300601479,42.2966949676,,,66.0,27661.0,2016-06-02,2016-06-02 11:15:04 AM PDT,2018-10-09T07:07:29-07:00,research,https://www.inaturalist.org/observations/17348178,,6,0,False,"Harney County, US-OR, US",,True,False
17281284,1022491,4209,cc-by-nc,-121.5125148356,45.7164133277,,,424.0,424.0,2017-04-22,2017/04/22 10:47 AM PDT,2018-10-07T08:25:21-07:00,research,https://www.inaturalist.org/observations/17281284,,1,0,False,"Hood River County, US-OR, Lewis and Clark National Historic Trail, US",,False,False
17206838,1016606,4334,cc-by-nc-nd,-123.279945,44.07323,,,,,2018-10-04,2018/10/04 9:50 AM HST,2018-10-04T17:56:30-10:00,research,https://www.inaturalist.org/observations/17206838,,4,0,False,"Lane County, OR, USA",,False,False
